# trial, bytes, microseconds
58, 65536, 276.063995
59, 65536, 283.813995
60, 65536, 277.804993
61, 65536, 266.575012
62, 65536, 256.845001
63, 65536, 242.994995
64, 65536, 251.354996
65, 65536, 260.695007
66, 65536, 253.395004
67, 65536, 579.838989
68, 65536, 358.423004
69, 65536, 260.505005
70, 65536, 273.005005
71, 65536, 284.904999
72, 65536, 255.404999
73, 65536, 248.626007
74, 65536, 424.272003
75, 65536, 343.134003
76, 65536, 265.334015
77, 65536, 265.315002
78, 65536, 909.453003
79, 65536, 244.625000
80, 65536, 246.925003
81, 65536, 1595.578979
82, 65536, 258.355011
83, 65536, 2444.093018
84, 65536, 258.484985
85, 65536, 253.076004
86, 65536, 247.416000
87, 65536, 251.464996
88, 65536, 264.114990
89, 65536, 249.404999
90, 65536, 257.885010
91, 65536, 447.191010
92, 65536, 253.815002
93, 65536, 249.626007
94, 65536, 296.023987
95, 65536, 339.102997
96, 65536, 311.433990
97, 65536, 261.114990
98, 65536, 243.914993
99, 65536, 247.925003
0, 131072, 276.454987
1, 131072, 343.583008
2, 131072, 307.454010
3, 131072, 282.885010
4, 131072, 296.954987
5, 131072, 986.880981
6, 131072, 265.614990
7, 131072, 256.575012
8, 131072, 328.403992
9, 131072, 295.515015
10, 131072, 311.674988
11, 131072, 972.190979
12, 131072, 282.545013
13, 131072, 260.304993
14, 131072, 272.723999
15, 131072, 258.975006
16, 131072, 658.567993
17, 131072, 264.885010
18, 131072, 277.295013
19, 131072, 268.285004
20, 131072, 262.734985
21, 131072, 1578.909058
22, 131072, 377.132996
23, 131072, 326.533997
24, 131072, 319.114014
25, 131072, 277.915009
26, 131072, 299.873993
27, 131072, 287.273987
28, 131072, 290.704010
29, 131072, 346.783997
30, 131072, 296.804993
31, 131072, 291.894989
32, 131072, 286.795013
33, 131072, 306.684998
34, 131072, 295.815002
35, 131072, 387.013000
36, 131072, 348.743988
37, 131072, 326.622986
38, 131072, 364.863007
39, 131072, 265.765015
40, 131072, 2166.677002
41, 131072, 281.563995
42, 131072, 268.434998
43, 131072, 277.054993
44, 131072, 285.565002
45, 131072, 261.954987
46, 131072, 271.904999
47, 131072, 283.464996
48, 131072, 300.234985
49, 131072, 287.795013
50, 131072, 275.964996
51, 131072, 462.411011
52, 131072, 338.622986
53, 131072, 954.161011
54, 131072, 326.553986
55, 131072, 318.903992
56, 131072, 429.020996
57, 131072, 282.074005
58, 131072, 268.554993
59, 131072, 266.864990
60, 131072, 579.258972
61, 131072, 336.903992
62, 131072, 290.334991
63, 131072, 265.825012
64, 131072, 262.075012
65, 131072, 264.174988
66, 131072, 259.095001
67, 131072, 420.862000
68, 131072, 312.894012
69, 131072, 321.523987
70, 131072, 318.924011
71, 131072, 370.653015
72, 131072, 291.625000
73, 131072, 333.044006
74, 131072, 285.433990
75, 131072, 283.334991
76, 131072, 278.914001
77, 131072, 293.324005
78, 131072, 316.093994
79, 131072, 670.976990
80, 131072, 308.493988
81, 131072, 269.434998
82, 131072, 944.671997
83, 131072, 290.794006
84, 131072, 271.944000
85, 131072, 274.274994
86, 131072, 267.144989
87, 131072, 263.975006
88, 131072, 267.755005
89, 131072, 267.683990
90, 131072, 477.881012
91, 131072, 329.842987
92, 131072, 288.963989
93, 131072, 312.634003
94, 131072, 284.174988
95, 131072, 302.914001
96, 131072, 260.256012
97, 131072, 268.734985
98, 131072, 262.325012
99, 131072, 1246.115967
0, 262144, 301.694000
1, 262144, 274.454987
2, 262144, 271.904999
3, 262144, 293.894012
4, 262144, 311.243988
5, 262144, 314.614014
6, 262144, 359.583008
7, 262144, 286.694000
8, 262144, 280.894012
9, 262144, 296.994995
10, 262144, 301.523987
11, 262144, 278.575012
12, 262144, 270.135010
13, 262144, 308.973999
14, 262144, 284.134003
15, 262144, 300.223999
16, 262144, 314.134003
17, 262144, 319.183014
18, 262144, 284.674011
19, 262144, 300.023987
20, 262144, 295.873993
21, 262144, 282.313995
22, 262144, 1386.572998
23, 262144, 288.605011
24, 262144, 285.125000
25, 262144, 284.744995
26, 262144, 275.125000
27, 262144, 1776.595947
28, 262144, 296.334015
29, 262144, 294.123993
30, 262144, 288.014008
31, 262144, 290.795013
32, 262144, 282.154999
33, 262144, 1128.547974
34, 262144, 489.059998
35, 262144, 364.173004
36, 262144, 358.382996
37, 262144, 377.553009
38, 262144, 378.102997
39, 262144, 941.492004
40, 262144, 419.462006
41, 262144, 282.355011
42, 262144, 297.454010
43, 262144, 275.343994
44, 262144, 293.713989
45, 262144, 278.184998
46, 262144, 369.592987
47, 262144, 303.503998
48, 262144, 1001.489990
49, 262144, 408.812988
50, 262144, 358.863007
51, 262144, 341.933014
52, 262144, 354.102997
53, 262144, 328.703003
54, 262144, 293.303986
55, 262144, 354.322998
56, 262144, 1941.342041
57, 262144, 341.694000
58, 262144, 281.135010
59, 262144, 277.635010
60, 262144, 276.704010
61, 262144, 307.973999
62, 262144, 290.904999
63, 262144, 290.174988
64, 262144, 1616.129028
65, 262144, 355.834015
66, 262144, 387.453003
67, 262144, 281.944000
68, 262144, 341.292999
69, 262144, 281.264008
70, 262144, 2326.155029
71, 262144, 364.192993
72, 262144, 287.584015
73, 262144, 275.473999
74, 262144, 334.533997
75, 262144, 273.285004
76, 262144, 343.544006
77, 262144, 397.882996
78, 262144, 303.243988
79, 262144, 313.713989
80, 262144, 280.855011
81, 262144, 279.274994
82, 262144, 285.074005
83, 262144, 291.553986
84, 262144, 282.554993
85, 262144, 276.535004
86, 262144, 332.903992
87, 262144, 275.394989
88, 262144, 279.553986
89, 262144, 278.084991
90, 262144, 277.834991
91, 262144, 286.174011
