# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
547, 36, 216, 67344, 268, 325220, 840, 216
548, 36, 212, 68108, 264, 324836, 840, 216
549, 36, 212, 67376, 268, 327456, 844, 216
550, 36, 212, 67096, 264, 326496, 844, 216
551, 36, 212, 66884, 264, 325132, 840, 220
552, 36, 212, 67112, 264, 324872, 840, 216
553, 36, 212, 67244, 264, 370056, 836, 216
554, 36, 212, 67352, 264, 324572, 840, 216
555, 36, 216, 66884, 304, 323148, 844, 216
556, 36, 212, 67448, 264, 322928, 836, 220
557, 36, 212, 67140, 268, 323424, 840, 220
558, 36, 212, 67024, 268, 322532, 840, 216
559, 36, 212, 67264, 268, 348804, 844, 216
560, 36, 212, 67080, 268, 324508, 836, 220
561, 36, 212, 67420, 264, 322376, 844, 220
562, 36, 212, 67320, 268, 323144, 844, 220
563, 36, 216, 67360, 264, 324104, 840, 216
564, 36, 212, 66600, 264, 323068, 840, 220
565, 36, 212, 68184, 264, 324760, 844, 216
566, 36, 212, 67264, 264, 324324, 848, 216
567, 36, 212, 67072, 264, 324224, 840, 216
568, 36, 212, 67504, 264, 323848, 840, 220
569, 36, 212, 67068, 264, 324520, 840, 220
570, 36, 212, 68440, 264, 324952, 844, 220
571, 36, 212, 66952, 304, 325012, 832, 220
572, 36, 212, 67712, 264, 324536, 840, 220
573, 36, 212, 67868, 268, 324728, 840, 220
574, 36, 212, 66732, 264, 322656, 844, 216
575, 36, 212, 67476, 264, 323412, 844, 220
576, 36, 212, 67448, 264, 372804, 844, 216
577, 36, 212, 67616, 264, 325456, 844, 216
578, 36, 212, 67356, 264, 323252, 844, 216
579, 36, 212, 67220, 264, 322912, 840, 216
580, 36, 212, 67516, 264, 324492, 844, 216
581, 36, 216, 66952, 264, 324900, 836, 220
582, 36, 212, 67192, 268, 323428, 840, 220
583, 36, 212, 66992, 264, 324204, 844, 216
584, 36, 212, 67140, 268, 324948, 844, 216
585, 36, 212, 67584, 268, 323916, 836, 220
586, 36, 212, 67864, 268, 324084, 840, 216
587, 36, 212, 68008, 268, 324668, 840, 220
588, 36, 212, 67208, 268, 325344, 840, 220
589, 36, 212, 67440, 264, 325276, 840, 220
590, 36, 212, 67240, 264, 324656, 840, 220
591, 36, 216, 66968, 264, 324844, 840, 216
592, 36, 212, 67364, 304, 323988, 840, 220
593, 36, 212, 66956, 264, 322592, 840, 216
594, 36, 212, 66940, 264, 322868, 840, 216
595, 36, 212, 66492, 264, 324412, 840, 220
596, 36, 216, 66728, 264, 323024, 840, 216
597, 36, 212, 67052, 264, 324228, 844, 216
598, 36, 216, 67216, 268, 323508, 840, 216
599, 36, 212, 67292, 264, 369864, 844, 216
600, 36, 212, 66744, 264, 346412, 844, 216
601, 36, 212, 67220, 268, 324268, 840, 216
602, 36, 212, 67492, 264, 324152, 844, 220
603, 36, 212, 67184, 264, 324684, 836, 220
604, 36, 212, 66760, 264, 324716, 840, 220
605, 36, 216, 67444, 264, 324408, 844, 216
606, 36, 212, 67224, 300, 324212, 836, 220
607, 36, 212, 66996, 268, 323788, 844, 220
608, 36, 212, 66732, 268, 322584, 840, 220
609, 36, 212, 66816, 264, 324796, 836, 220
610, 36, 212, 66780, 272, 324928, 840, 216
611, 36, 212, 67436, 264, 324516, 844, 216
612, 36, 212, 67604, 264, 324152, 844, 220
613, 36, 212, 66852, 264, 324736, 836, 220
614, 36, 212, 92856, 304, 326764, 840, 220
615, 36, 212, 67792, 264, 324688, 840, 220
616, 36, 212, 67516, 268, 325040, 836, 220
617, 36, 212, 66584, 264, 322596, 840, 220
618, 36, 212, 68172, 268, 324112, 840, 220
619, 36, 212, 66996, 264, 323356, 840, 216
620, 36, 216, 67304, 264, 323148, 840, 220
621, 36, 212, 67460, 268, 323608, 836, 220
622, 36, 212, 68008, 268, 325636, 840, 220
623, 36, 212, 67504, 268, 324612, 836, 220
624, 36, 212, 67544, 268, 322964, 844, 220
625, 36, 212, 67096, 264, 324016, 840, 220
626, 36, 212, 67016, 264, 323592, 840, 220
627, 36, 212, 67100, 264, 324424, 836, 220
628, 36, 212, 67168, 268, 323468, 840, 220
629, 36, 216, 67208, 264, 323792, 840, 216
630, 36, 212, 67096, 268, 324404, 840, 220
631, 36, 212, 67448, 308, 324152, 844, 216
632, 36, 212, 66760, 264, 323472, 840, 216
633, 36, 216, 67220, 268, 366140, 840, 220
634, 36, 212, 68088, 264, 323724, 836, 220
635, 36, 212, 67292, 264, 324660, 840, 220
636, 36, 212, 67304, 268, 324276, 836, 220
637, 36, 212, 67236, 268, 323996, 844, 216
638, 36, 212, 67432, 264, 324700, 840, 216
639, 36, 212, 67516, 232, 325208, 840, 216
640, 36, 216, 67772, 272, 322704, 836, 220
641, 36, 212, 66984, 264, 337920, 840, 220
642, 36, 216, 67428, 264, 323064, 844, 216
643, 36, 216, 67052, 264, 324280, 844, 216
644, 36, 212, 67784, 264, 323120, 840, 216
645, 36, 212, 67724, 264, 326900, 844, 216
646, 36, 212, 67600, 264, 325668, 844, 220
647, 36, 212, 67528, 268, 326284, 840, 216
648, 36, 212, 67476, 264, 325164, 840, 220
649, 36, 212, 67264, 264, 326204, 840, 216
650, 36, 212, 67100, 264, 323372, 840, 216
651, 36, 212, 67436, 264, 323640, 836, 216
652, 36, 212, 67908, 264, 324148, 836, 220
653, 36, 212, 66704, 264, 322380, 840, 220
654, 36, 212, 67392, 264, 323572, 840, 216
655, 36, 212, 67720, 272, 352088, 840, 220
656, 36, 212, 67724, 264, 372440, 840, 216
657, 36, 212, 67740, 264, 323600, 840, 216
658, 36, 212, 66928, 264, 324212, 840, 220
659, 36, 216, 67080, 264, 325056, 840, 216
660, 36, 212, 67040, 268, 325400, 840, 216
661, 36, 212, 67544, 264, 324968, 840, 220
662, 36, 212, 67656, 268, 323556, 836, 220
663, 36, 212, 67096, 264, 324016, 844, 216
664, 36, 212, 67788, 268, 324384, 844, 216
665, 36, 212, 67936, 264, 325708, 844, 216
666, 36, 212, 67332, 268, 324860, 836, 220
667, 36, 212, 66704, 264, 322952, 840, 216
668, 36, 212, 68008, 264, 325340, 836, 220
669, 36, 212, 66708, 264, 325484, 840, 220
670, 36, 212, 67280, 264, 322304, 840, 220
671, 36, 212, 67504, 268, 323296, 840, 220
672, 36, 212, 67248, 264, 324800, 844, 220
673, 36, 212, 67080, 264, 323080, 840, 220
674, 36, 212, 67980, 264, 324544, 840, 220
675, 36, 212, 66844, 264, 324332, 836, 216
676, 36, 212, 67192, 268, 323772, 840, 216
677, 36, 216, 67032, 268, 322348, 844, 216
678, 36, 212, 67440, 264, 324472, 840, 220
679, 36, 212, 110124, 272, 327584, 840, 216
680, 36, 212, 67320, 264, 325248, 844, 216
681, 36, 212, 67480, 272, 324476, 840, 220
682, 36, 212, 67572, 264, 342104, 840, 220
683, 36, 216, 67272, 264, 324784, 840, 220
684, 36, 212, 68120, 264, 324392, 840, 220
685, 36, 212, 67348, 268, 324880, 840, 220
686, 36, 212, 67196, 264, 322696, 844, 220
687, 36, 212, 66888, 308, 323540, 840, 216
688, 36, 212, 67644, 304, 322924, 848, 216
689, 36, 212, 67500, 268, 324912, 840, 216
690, 36, 212, 67264, 268, 367764, 844, 216
691, 36, 212, 67752, 268, 323920, 836, 220
692, 36, 216, 67052, 268, 324376, 844, 220
693, 36, 212, 66940, 268, 324656, 840, 216
694, 36, 212, 67164, 268, 323676, 844, 220
695, 36, 216, 67096, 268, 323840, 840, 220
696, 36, 212, 67072, 264, 348412, 844, 220
697, 36, 212, 66812, 264, 325552, 836, 220
698, 36, 212, 67432, 264, 322844, 836, 220
699, 36, 212, 66912, 264, 324344, 840, 216
700, 36, 212, 67924, 264, 323580, 844, 220
701, 36, 212, 67376, 264, 325164, 840, 220
702, 36, 212, 68244, 264, 324392, 844, 216
703, 36, 212, 66988, 264, 324700, 836, 220
704, 36, 212, 67056, 264, 322376, 840, 216
705, 36, 212, 67168, 308, 323652, 840, 216
706, 36, 212, 67136, 264, 325436, 840, 216
707, 36, 212, 67056, 264, 325432, 840, 216
708, 36, 212, 69176, 268, 324836, 840, 216
709, 36, 212, 66760, 264, 326452, 840, 220
710, 36, 212, 67420, 264, 324992, 844, 216
711, 36, 212, 67344, 268, 323904, 840, 220
712, 36, 216, 67140, 264, 324836, 840, 216
713, 36, 212, 66864, 268, 388208, 844, 220
714, 36, 212, 67812, 264, 324668, 836, 216
715, 36, 212, 67080, 268, 329192, 844, 216
716, 36, 212, 67124, 268, 325452, 844, 220
717, 36, 212, 68304, 264, 325124, 836, 220
718, 36, 212, 68600, 264, 325076, 844, 216
719, 36, 212, 67528, 268, 326672, 840, 220
720, 36, 212, 67652, 264, 326576, 844, 216
721, 36, 212, 68288, 264, 326920, 836, 220
722, 36, 212, 67976, 268, 325376, 836, 220
723, 36, 212, 66864, 268, 324904, 840, 216
724, 36, 212, 67060, 264, 323348, 840, 220
725, 36, 212, 68020, 268, 323228, 840, 220
726, 36, 212, 67460, 264, 325008, 844, 216
727, 36, 212, 67556, 268, 323872, 840, 216
728, 36, 212, 67656, 264, 324604, 840, 220
729, 36, 212, 67024, 268, 323944, 840, 216
730, 36, 212, 67024, 268, 323060, 840, 216
731, 36, 212, 67348, 268, 323968, 840, 216
732, 36, 212, 67784, 264, 325896, 836, 220
733, 36, 212, 67348, 264, 325140, 836, 220
734, 36, 212, 67516, 264, 324364, 844, 220
735, 36, 212, 67032, 272, 324228, 840, 216
736, 36, 212, 115244, 268, 328368, 836, 220
737, 36, 212, 67084, 264, 353596, 844, 216
738, 36, 216, 67332, 264, 324504, 844, 216
739, 36, 212, 67572, 264, 323572, 840, 216
740, 36, 212, 66624, 264, 324800, 840, 220
741, 36, 212, 67336, 268, 323816, 844, 216
742, 36, 212, 66592, 264, 324624, 840, 216
743, 36, 212, 67420, 268, 323188, 840, 220
744, 36, 212, 67240, 264, 322836, 840, 216
745, 36, 212, 67348, 264, 323932, 844, 216
746, 36, 212, 67180, 264, 323836, 840, 216
747, 36, 212, 67028, 264, 371984, 836, 220
748, 36, 212, 67588, 268, 323764, 836, 220
749, 36, 212, 70848, 264, 324524, 840, 220
750, 36, 212, 67348, 264, 324128, 844, 220
751, 36, 212, 67440, 268, 323472, 840, 216
752, 36, 212, 67444, 264, 329840, 836, 216
753, 36, 212, 66904, 264, 323440, 844, 216
754, 36, 216, 67484, 268, 340440, 836, 220
755, 36, 212, 67532, 264, 324060, 836, 220
756, 36, 212, 67532, 264, 324492, 840, 220
757, 36, 216, 67344, 268, 325052, 840, 216
758, 36, 212, 67500, 264, 324184, 840, 220
759, 36, 212, 67868, 264, 327040, 844, 216
760, 36, 212, 68300, 264, 323624, 844, 216
761, 36, 212, 67356, 264, 324548, 844, 216
762, 36, 212, 68048, 264, 324984, 840, 216
763, 36, 212, 84792, 268, 325444, 840, 216
764, 36, 212, 67208, 264, 343908, 852, 216
765, 36, 212, 67488, 264, 324536, 840, 216
766, 36, 212, 67192, 264, 325236, 844, 216
767, 36, 212, 66916, 264, 323872, 844, 216
768, 36, 212, 67196, 268, 324180, 840, 216
769, 36, 212, 67504, 268, 324856, 836, 220
770, 36, 212, 67688, 264, 397708, 844, 216
771, 36, 212, 66948, 264, 324768, 840, 216
772, 36, 216, 67472, 268, 323816, 844, 220
773, 36, 212, 67180, 264, 324452, 840, 216
774, 36, 212, 67236, 264, 323736, 844, 216
775, 36, 212, 66884, 268, 355912, 920, 232
776, 36, 212, 67684, 264, 326576, 844, 220
777, 36, 212, 67480, 264, 323872, 840, 220
778, 36, 212, 69488, 268, 325092, 840, 220
779, 36, 212, 67052, 264, 324284, 840, 220
780, 36, 212, 76784, 264, 324468, 836, 220
781, 36, 212, 67052, 264, 376732, 836, 220
782, 36, 212, 67668, 264, 323764, 840, 216
783, 36, 212, 67368, 264, 323580, 840, 216
784, 36, 212, 66980, 300, 324412, 848, 216
785, 36, 212, 67376, 264, 335400, 840, 216
786, 36, 212, 67800, 264, 329640, 844, 216
787, 36, 212, 67320, 264, 323104, 844, 220
788, 36, 212, 67264, 268, 323432, 836, 220
789, 36, 216, 67024, 264, 322996, 840, 220
790, 36, 212, 67364, 268, 323052, 840, 220
791, 36, 212, 67220, 264, 323892, 840, 220
792, 36, 212, 67908, 304, 324800, 844, 220
793, 36, 212, 67848, 268, 324156, 840, 216
794, 36, 212, 67096, 264, 323260, 840, 216
795, 36, 212, 67316, 264, 325192, 844, 216
796, 36, 212, 67000, 268, 323856, 840, 216
797, 36, 212, 67504, 264, 325332, 844, 216
798, 36, 212, 66640, 264, 326088, 840, 220
799, 36, 212, 67320, 264, 324080, 836, 216
800, 36, 212, 67592, 268, 322048, 844, 220
801, 36, 212, 67344, 264, 322844, 840, 216
802, 36, 212, 67220, 264, 326052, 840, 216
803, 36, 216, 66860, 264, 323428, 836, 220
804, 36, 216, 67096, 264, 368212, 840, 216
805, 36, 212, 67444, 264, 360796, 840, 220
806, 36, 212, 67668, 268, 323412, 844, 216
807, 36, 212, 67336, 264, 324952, 840, 216
808, 36, 212, 67012, 268, 324816, 836, 220
809, 36, 212, 67492, 268, 324864, 840, 220
810, 36, 212, 67084, 264, 322056, 844, 216
811, 36, 212, 67052, 268, 328888, 840, 220
812, 36, 212, 66956, 268, 323284, 840, 216
813, 36, 212, 67236, 264, 325124, 844, 216
814, 36, 212, 66956, 300, 323292, 840, 216
815, 36, 212, 67516, 264, 322504, 840, 216
816, 36, 212, 67616, 264, 324244, 836, 220
817, 36, 212, 67124, 268, 324812, 840, 220
818, 36, 216, 67148, 268, 323776, 840, 220
819, 36, 212, 86992, 304, 325780, 848, 220
820, 36, 212, 67944, 268, 323804, 832, 220
821, 36, 212, 66780, 264, 324208, 840, 216
822, 36, 212, 66832, 264, 322844, 840, 216
823, 36, 212, 66984, 268, 325272, 844, 216
824, 36, 212, 67352, 264, 323664, 840, 220
825, 36, 212, 66576, 264, 328080, 840, 220
826, 36, 212, 66620, 268, 323312, 844, 220
827, 36, 212, 63428, 268, 326324, 844, 216
828, 36, 212, 67024, 264, 324256, 840, 220
829, 36, 212, 67644, 264, 322716, 840, 216
830, 36, 212, 66932, 268, 324320, 840, 216
831, 36, 212, 67476, 264, 333340, 840, 216
832, 36, 212, 67364, 264, 325488, 840, 216
833, 36, 212, 67796, 264, 325332, 840, 216
834, 36, 216, 67504, 264, 341048, 840, 220
835, 36, 212, 67212, 268, 323604, 848, 220
836, 36, 216, 67388, 264, 324448, 844, 220
837, 36, 216, 67008, 264, 323000, 836, 220
838, 36, 212, 66736, 268, 371388, 840, 220
839, 36, 212, 66844, 264, 323752, 840, 220
840, 36, 212, 67704, 264, 323548, 836, 220
841, 36, 212, 67236, 268, 322812, 840, 220
842, 36, 216, 66968, 304, 335904, 844, 220
843, 36, 212, 67096, 264, 323560, 836, 220
844, 36, 212, 67952, 264, 324956, 844, 216
845, 36, 212, 67308, 268, 323268, 836, 220
846, 36, 212, 67280, 300, 347932, 844, 216
847, 36, 216, 67472, 264, 324240, 844, 220
848, 36, 212, 67112, 264, 324384, 836, 220
849, 36, 212, 67416, 264, 323056, 836, 216
850, 36, 212, 67640, 268, 323888, 840, 220
851, 36, 212, 66944, 264, 323384, 844, 216
852, 36, 212, 67532, 264, 322460, 1052, 220
853, 36, 212, 67332, 264, 324812, 840, 220
854, 36, 212, 67028, 268, 322780, 840, 220
855, 36, 212, 67604, 264, 325048, 844, 216
856, 36, 212, 68912, 268, 327012, 844, 216
857, 36, 212, 67392, 264, 323968, 840, 216
858, 36, 212, 67260, 272, 324560, 844, 216
859, 36, 212, 67096, 264, 324112, 844, 220
860, 36, 212, 69516, 268, 326252, 840, 216
861, 36, 212, 106452, 264, 328772, 844, 216
862, 36, 212, 67588, 304, 323188, 844, 216
863, 36, 212, 67716, 264, 323972, 840, 220
864, 36, 216, 72596, 264, 323824, 840, 216
865, 36, 212, 66812, 268, 324196, 864, 216
866, 36, 212, 67768, 268, 324740, 836, 216
867, 36, 212, 67796, 264, 324608, 840, 216
868, 36, 212, 67124, 264, 324476, 844, 216
869, 36, 212, 67012, 264, 323636, 840, 220
870, 36, 212, 67556, 264, 323708, 844, 216
871, 36, 212, 67192, 268, 323832, 836, 220
872, 36, 212, 67320, 264, 379768, 836, 220
873, 36, 212, 67604, 268, 323928, 840, 216
874, 36, 212, 67056, 264, 323360, 840, 216
875, 36, 216, 67416, 264, 324252, 840, 220
876, 36, 216, 67560, 264, 324292, 836, 220
877, 36, 212, 66984, 264, 324288, 836, 220
878, 36, 212, 67948, 264, 323756, 840, 216
879, 36, 212, 68396, 272, 327876, 840, 220
880, 36, 212, 67560, 296, 324108, 836, 220
881, 36, 212, 67112, 304, 325880, 844, 216
882, 36, 212, 67364, 268, 325916, 836, 220
883, 36, 212, 67624, 264, 326088, 840, 220
884, 36, 212, 68356, 268, 326032, 840, 220
885, 36, 212, 67884, 268, 327844, 844, 220
886, 36, 212, 68120, 268, 326376, 844, 216
887, 36, 212, 67100, 264, 348960, 844, 220
888, 36, 216, 68064, 304, 325528, 840, 216
889, 36, 212, 67768, 264, 326384, 840, 216
890, 36, 212, 67068, 264, 325740, 844, 216
891, 36, 212, 67252, 264, 325080, 844, 220
892, 36, 212, 67476, 268, 322724, 840, 220
893, 36, 212, 67532, 268, 325944, 840, 220
894, 36, 212, 67248, 264, 325640, 840, 216
895, 36, 212, 67660, 268, 372812, 840, 220
896, 36, 212, 67516, 268, 324616, 836, 220
897, 36, 216, 67628, 268, 324448, 840, 220
898, 36, 212, 67144, 268, 323180, 836, 220
899, 36, 212, 67600, 308, 324896, 840, 220
900, 36, 212, 67264, 264, 325140, 840, 216
901, 36, 212, 92256, 300, 325520, 840, 220
902, 36, 216, 67556, 268, 325076, 836, 220
903, 36, 216, 66576, 264, 323148, 840, 220
904, 36, 212, 67268, 268, 323888, 836, 220
905, 36, 212, 67320, 264, 322588, 840, 220
906, 36, 212, 67128, 264, 322756, 836, 220
907, 36, 216, 67276, 264, 324412, 836, 220
908, 36, 212, 67476, 264, 323888, 836, 216
909, 36, 212, 66764, 264, 323724, 836, 220
910, 36, 216, 67204, 308, 324088, 840, 216
911, 36, 212, 66732, 264, 324668, 836, 216
912, 36, 212, 66904, 268, 323504, 840, 216
913, 36, 212, 67112, 264, 324016, 840, 220
914, 36, 212, 66792, 264, 323496, 840, 220
915, 36, 212, 67596, 264, 324280, 840, 220
916, 36, 212, 67656, 264, 324756, 844, 220
917, 36, 212, 67900, 264, 324164, 844, 220
918, 36, 212, 66928, 75252, 326096, 844, 220
919, 36, 212, 67184, 268, 323184, 840, 220
920, 36, 212, 67856, 268, 324596, 840, 220
921, 36, 216, 67056, 264, 325916, 840, 220
922, 36, 216, 67376, 304, 324644, 840, 220
923, 36, 212, 67264, 264, 323440, 844, 216
924, 36, 212, 67096, 264, 323136, 840, 216
925, 36, 212, 67096, 264, 324016, 836, 220
926, 36, 212, 67420, 264, 323588, 840, 216
927, 36, 212, 67684, 304, 345480, 840, 220
928, 36, 212, 67252, 268, 345260, 844, 220
929, 36, 212, 67516, 264, 369028, 840, 220
930, 36, 212, 67800, 264, 325372, 840, 220
931, 36, 212, 67352, 264, 324880, 840, 216
932, 36, 212, 67360, 268, 323216, 840, 220
933, 36, 216, 68156, 264, 323316, 844, 216
934, 36, 212, 67336, 264, 322936, 844, 216
935, 36, 212, 90576, 264, 324224, 840, 220
936, 36, 212, 67180, 264, 321876, 840, 220
937, 36, 212, 67556, 268, 325756, 840, 220
938, 36, 212, 67012, 264, 323860, 844, 220
939, 36, 212, 68052, 268, 322468, 844, 220
940, 36, 212, 67308, 264, 323760, 840, 216
941, 36, 212, 68092, 268, 322484, 840, 220
942, 36, 212, 91756, 300, 327240, 840, 220
943, 36, 212, 67100, 264, 324460, 844, 216
944, 36, 216, 67500, 268, 322120, 844, 220
945, 36, 212, 67124, 268, 323020, 836, 220
946, 36, 212, 67728, 300, 336384, 840, 216
947, 36, 212, 67224, 264, 323444, 840, 216
948, 36, 216, 67624, 264, 324796, 844, 220
949, 36, 212, 67124, 268, 322136, 844, 216
950, 36, 212, 67128, 264, 323132, 840, 216
951, 36, 212, 68456, 264, 324364, 844, 220
952, 36, 212, 67936, 264, 422476, 844, 220
953, 36, 212, 79140, 264, 324276, 840, 216
954, 36, 212, 66732, 268, 322908, 840, 220
955, 36, 212, 67320, 268, 324460, 844, 216
956, 36, 212, 67124, 264, 328200, 840, 216
957, 36, 212, 67532, 264, 324196, 836, 220
958, 36, 212, 67544, 264, 324208, 840, 216
959, 36, 212, 66732, 264, 323580, 844, 220
960, 36, 216, 66604, 264, 324212, 844, 216
961, 36, 212, 66452, 264, 323216, 848, 220
962, 36, 212, 67224, 268, 323880, 844, 220
963, 36, 212, 66356, 264, 325352, 840, 220
964, 36, 212, 67700, 264, 325744, 840, 216
965, 36, 212, 66868, 264, 324800, 840, 220
966, 36, 212, 66788, 264, 323972, 844, 216
967, 36, 212, 67040, 308, 324536, 840, 220
968, 36, 212, 67128, 268, 324564, 836, 216
969, 36, 212, 67988, 308, 373976, 840, 220
970, 36, 212, 66984, 264, 325472, 844, 216
971, 36, 212, 67244, 264, 324020, 840, 216
972, 36, 216, 66812, 264, 323644, 840, 216
973, 36, 212, 67340, 264, 323368, 840, 220
974, 36, 216, 66968, 268, 325312, 844, 216
975, 36, 212, 67560, 268, 338360, 840, 220
976, 36, 212, 66912, 264, 323980, 836, 220
977, 36, 212, 67824, 264, 324128, 840, 220
978, 36, 212, 67124, 268, 324012, 840, 216
979, 36, 212, 67024, 268, 325496, 844, 216
980, 36, 212, 67000, 264, 343076, 836, 216
981, 36, 212, 67436, 264, 326028, 836, 220
982, 36, 212, 67880, 268, 324952, 840, 216
983, 36, 212, 67908, 268, 341908, 836, 220
984, 36, 212, 67024, 268, 324548, 840, 220
985, 36, 212, 67816, 268, 323708, 844, 220
986, 36, 212, 67404, 264, 407968, 840, 220
987, 36, 212, 67644, 264, 323552, 840, 216
988, 36, 212, 67448, 264, 321332, 840, 216
989, 36, 212, 66956, 268, 323708, 836, 220
990, 36, 212, 66900, 268, 323224, 836, 216
991, 36, 212, 67076, 268, 322840, 840, 216
992, 36, 212, 66536, 268, 324380, 840, 216
993, 36, 216, 66772, 264, 324212, 844, 216
994, 36, 212, 66996, 264, 340300, 836, 220
995, 36, 212, 67040, 264, 323216, 840, 220
996, 36, 212, 67476, 264, 324212, 848, 216
997, 36, 212, 67120, 264, 323440, 844, 216
998, 36, 212, 68300, 268, 325720, 840, 220
999, 36, 212, 67164, 264, 323752, 840, 220
