# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
430, 37, 2975, 2189, 220, 68844, 6586, 299
431, 36, 2985, 2159, 224, 191061, 6632, 299
432, 38, 2953, 2195, 222, 69036, 6616, 297
433, 37, 3007, 2167, 218, 68562, 6633, 300
434, 36, 3000, 2386, 218, 70588, 6546, 298
435, 36, 2994, 2182, 224, 69012, 6590, 299
436, 38, 2971, 2179, 224, 120782, 6615, 300
437, 38, 2931, 2177, 218, 68814, 6564, 302
438, 36, 2998, 2184, 224, 225974, 6643, 312
439, 36, 2978, 2435, 215, 69408, 6548, 300
440, 37, 3001, 2199, 222, 119812, 6605, 300
441, 36, 2971, 2163, 222, 68937, 6485, 295
442, 38, 2976, 2180, 218, 69387, 6546, 297
443, 38, 3254, 2247, 224, 70716, 6558, 301
444, 39, 2943, 2189, 219, 68770, 6532, 297
445, 34, 2967, 2125, 223, 123548, 6581, 298
446, 38, 2957, 2120, 216, 68718, 6525, 299
447, 34, 2988, 2150, 216, 120909, 6670, 314
448, 37, 2989, 2165, 216, 68438, 6544, 299
449, 36, 2966, 2176, 220, 111751, 6667, 301
450, 35, 2939, 2196, 216, 68784, 6528, 297
451, 34, 2950, 2128, 220, 68701, 6657, 300
452, 36, 3254, 2223, 217, 69236, 6538, 299
453, 38, 2931, 2150, 214, 68984, 7784, 297
454, 34, 2951, 2181, 222, 120473, 6631, 297
455, 39, 2963, 2179, 216, 69028, 6572, 300
456, 38, 2951, 2209, 222, 116593, 6546, 298
457, 35, 3005, 2155, 218, 69110, 6528, 299
458, 36, 2960, 2166, 220, 178385, 6408, 289
459, 33, 2838, 2088, 210, 66502, 6330, 299
460, 34, 2840, 2046, 214, 66244, 6296, 290
461, 37, 2939, 2307, 216, 67009, 6278, 292
462, 35, 2900, 2163, 210, 66187, 6326, 287
463, 36, 2907, 2096, 212, 407610, 6424, 301
464, 38, 2980, 2186, 212, 68465, 6401, 303
465, 31, 2945, 2060, 215, 112800, 6409, 289
466, 38, 2941, 2139, 209, 66392, 6409, 292
467, 34, 2887, 2088, 214, 111656, 6358, 307
468, 34, 2885, 2124, 206, 67093, 6343, 304
469, 34, 2877, 2134, 206, 66759, 6322, 300
470, 38, 3020, 2154, 218, 66757, 6332, 288
471, 33, 2935, 2164, 214, 70672, 6463, 289
472, 39, 2906, 2135, 213, 113341, 6532, 286
473, 35, 2890, 2131, 213, 66699, 6412, 303
474, 36, 2899, 2086, 214, 114393, 6468, 306
475, 33, 2888, 2116, 212, 66323, 6429, 305
476, 33, 2866, 2132, 214, 188931, 6485, 291
477, 34, 2923, 2054, 214, 66595, 6380, 329
478, 36, 2903, 2124, 214, 66448, 6380, 287
479, 35, 3003, 2173, 214, 66688, 6380, 293
480, 33, 2876, 2132, 212, 66638, 6423, 294
481, 33, 2884, 2108, 210, 228453, 6447, 290
482, 38, 2943, 2124, 212, 66815, 6413, 287
483, 36, 2879, 2099, 216, 112681, 6474, 290
484, 34, 2891, 2134, 212, 66634, 6538, 304
485, 36, 2875, 2116, 215, 113906, 6415, 304
486, 36, 4154, 2074, 215, 66775, 6389, 294
487, 34, 2955, 2100, 210, 67908, 6393, 299
488, 33, 2995, 2098, 208, 66674, 6382, 301
489, 36, 2857, 2093, 214, 66825, 6373, 288
490, 34, 2891, 2114, 212, 112693, 6479, 291
491, 33, 2905, 2091, 210, 68946, 6370, 290
492, 33, 2888, 2096, 210, 112257, 6443, 291
493, 34, 2893, 2112, 212, 66750, 6464, 292
494, 36, 2933, 2056, 214, 113881, 6479, 287
495, 35, 2939, 2059, 214, 66479, 6342, 296
496, 36, 2875, 2098, 212, 66783, 6437, 300
497, 35, 4601, 2907, 210, 68957, 6403, 290
498, 36, 2887, 2092, 214, 66540, 6451, 287
499, 34, 2899, 2142, 212, 115489, 6467, 291
500, 38, 2863, 2098, 212, 66244, 6366, 285
501, 35, 2896, 2100, 218, 183981, 6497, 301
502, 38, 2917, 2058, 215, 66557, 6393, 292
503, 39, 2971, 2102, 210, 114075, 6408, 285
504, 36, 2978, 2077, 210, 66609, 6411, 287
