# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
235, 63, 105, 3507, 210, 13734, 231, 210
236, 63, 105, 3507, 189, 13776, 210, 210
237, 63, 105, 3507, 210, 13755, 210, 210
238, 63, 105, 3507, 210, 13734, 231, 210
239, 63, 105, 3612, 210, 14112, 231, 210
240, 42, 126, 3486, 210, 13734, 231, 189
241, 63, 105, 3507, 210, 13692, 231, 210
242, 63, 105, 3507, 210, 13692, 231, 210
243, 42, 126, 3486, 210, 13881, 210, 210
244, 42, 126, 3507, 210, 13755, 210, 210
245, 42, 126, 3507, 189, 13755, 210, 210
246, 63, 105, 3507, 210, 13692, 231, 210
247, 63, 105, 3507, 210, 13713, 231, 189
248, 63, 105, 3591, 189, 14448, 210, 210
249, 42, 126, 3507, 210, 13713, 231, 210
250, 63, 105, 3507, 189, 13734, 210, 210
251, 42, 126, 3507, 210, 13713, 210, 210
252, 63, 105, 3591, 210, 13713, 231, 210
253, 42, 126, 3486, 210, 13713, 231, 210
254, 63, 105, 3486, 210, 13713, 210, 210
255, 42, 126, 3507, 210, 13755, 210, 210
256, 42, 126, 3507, 189, 13734, 231, 189
257, 63, 105, 3507, 210, 14595, 231, 210
258, 42, 126, 3486, 210, 13776, 210, 210
259, 42, 126, 3507, 210, 13755, 231, 210
260, 42, 126, 3507, 189, 13776, 231, 189
261, 42, 126, 3507, 189, 13755, 231, 189
262, 63, 105, 3654, 210, 14217, 210, 210
263, 42, 126, 3507, 210, 13755, 210, 210
264, 63, 105, 3507, 210, 13713, 210, 210
265, 42, 126, 3507, 210, 13713, 231, 210
266, 63, 105, 3507, 189, 14070, 210, 210
267, 63, 105, 3507, 210, 13713, 231, 210
268, 42, 126, 3507, 189, 13734, 231, 189
269, 63, 105, 3528, 189, 13755, 210, 210
270, 63, 105, 3486, 210, 13734, 231, 189
271, 42, 126, 3528, 189, 14553, 231, 189
272, 42, 126, 3486, 210, 13713, 210, 210
273, 42, 126, 3507, 210, 13713, 231, 189
274, 42, 126, 3486, 210, 13713, 231, 189
275, 63, 105, 3507, 210, 13713, 210, 210
276, 63, 105, 3717, 210, 13860, 231, 210
277, 42, 126, 3486, 210, 13755, 231, 189
278, 42, 126, 3507, 189, 13734, 231, 210
279, 42, 126, 3507, 210, 13734, 231, 210
280, 42, 126, 3507, 189, 14196, 210, 210
281, 63, 105, 3507, 189, 13713, 231, 189
282, 42, 126, 3486, 210, 13755, 231, 210
283, 63, 105, 3507, 189, 13734, 210, 210
284, 63, 105, 3507, 210, 41370, 210, 210
285, 63, 105, 3507, 189, 13797, 210, 210
286, 42, 126, 3528, 189, 13776, 231, 210
287, 63, 105, 3612, 210, 13692, 210, 210
288, 63, 105, 3528, 189, 14280, 231, 210
289, 63, 105, 3549, 189, 13734, 231, 189
290, 42, 126, 3486, 210, 13755, 231, 210
291, 42, 126, 3507, 189, 13713, 231, 210
292, 42, 126, 3591, 210, 13713, 210, 210
293, 42, 126, 3591, 189, 14469, 210, 210
294, 63, 105, 3507, 210, 13671, 231, 210
295, 63, 105, 3507, 210, 13692, 231, 210
296, 63, 105, 3507, 189, 13692, 231, 210
297, 42, 126, 3507, 210, 13755, 210, 210
298, 63, 105, 3528, 210, 13734, 231, 189
299, 42, 126, 3843, 210, 14049, 210, 210
300, 63, 105, 3507, 210, 13776, 231, 210
301, 42, 126, 3507, 210, 13755, 231, 189
302, 63, 105, 3633, 210, 14028, 231, 189
303, 42, 126, 3486, 210, 13713, 231, 189
304, 63, 105, 3507, 210, 13734, 210, 210
305, 42, 126, 3486, 210, 13776, 210, 210
306, 63, 105, 3507, 210, 14196, 210, 210
307, 42, 126, 3486, 210, 13755, 210, 210
308, 42, 126, 3486, 189, 13692, 231, 189
309, 42, 126, 3486, 210, 13755, 231, 189
310, 63, 105, 3507, 189, 13755, 231, 189
311, 42, 126, 3507, 189, 14574, 210, 210
312, 63, 105, 3507, 210, 13734, 231, 210
313, 42, 126, 3486, 210, 13692, 210, 210
314, 63, 105, 3528, 210, 13755, 210, 210
315, 63, 105, 3507, 210, 13881, 210, 210
316, 42, 126, 3738, 210, 14049, 231, 189
317, 63, 105, 3507, 210, 13776, 231, 189
318, 63, 105, 3486, 210, 13671, 231, 210
319, 63, 105, 3507, 210, 13692, 231, 189
320, 42, 126, 3486, 210, 14070, 210, 210
321, 42, 126, 3486, 210, 13776, 210, 210
322, 63, 105, 3528, 210, 13734, 210, 210
323, 42, 126, 3507, 189, 13713, 231, 210
324, 42, 126, 3486, 210, 13755, 210, 210
325, 42, 126, 3633, 210, 14574, 231, 210
326, 42, 126, 3507, 210, 13734, 210, 210
327, 42, 126, 3486, 189, 13692, 231, 210
328, 42, 126, 3507, 210, 13734, 231, 189
329, 63, 105, 3507, 210, 14007, 210, 210
330, 42, 126, 3507, 210, 13734, 231, 189
331, 63, 105, 3528, 210, 13797, 210, 210
332, 42, 126, 3507, 210, 13734, 210, 210
333, 42, 126, 3507, 189, 13755, 231, 189
334, 42, 126, 3507, 189, 14847, 210, 210
335, 42, 126, 3486, 210, 13734, 231, 189
336, 42, 126, 3486, 210, 13734, 231, 189
337, 42, 126, 3486, 210, 13755, 210, 210
338, 63, 105, 3528, 210, 13734, 231, 210
339, 63, 105, 3675, 210, 13818, 210, 210
340, 42, 126, 3486, 210, 13734, 231, 189
341, 63, 105, 3507, 210, 68208, 210, 210
342, 63, 105, 3801, 210, 14616, 231, 210
343, 42, 126, 3528, 189, 13734, 210, 210
344, 63, 105, 3528, 210, 13713, 210, 210
345, 42, 126, 3486, 210, 13755, 231, 210
346, 63, 105, 3528, 210, 14175, 210, 210
347, 42, 126, 3507, 189, 13776, 210, 210
348, 63, 105, 3486, 210, 13713, 210, 210
349, 42, 126, 3528, 189, 13734, 210, 210
350, 63, 105, 3486, 189, 13755, 210, 210
351, 63, 105, 3549, 210, 14679, 231, 210
352, 42, 126, 3507, 210, 13734, 210, 210
353, 42, 126, 3486, 210, 13713, 210, 210
354, 63, 105, 3486, 210, 13671, 231, 210
355, 42, 126, 3507, 189, 13797, 231, 210
356, 42, 126, 3612, 210, 14280, 231, 210
357, 63, 105, 3507, 210, 13713, 231, 210
358, 63, 105, 3507, 189, 13755, 210, 210
359, 42, 126, 3486, 210, 13734, 231, 210
360, 42, 126, 3486, 210, 13923, 231, 189
361, 42, 126, 3486, 210, 13734, 210, 210
362, 42, 126, 3507, 189, 13734, 210, 210
363, 42, 126, 3486, 210, 13671, 231, 210
364, 63, 105, 3507, 189, 13776, 231, 189
365, 63, 105, 3549, 210, 14763, 210, 210
366, 63, 105, 3507, 189, 13713, 210, 210
367, 42, 126, 3507, 189, 13755, 231, 189
368, 63, 105, 3486, 210, 13734, 210, 210
369, 63, 105, 3507, 210, 13776, 231, 210
370, 63, 105, 3675, 189, 13902, 210, 210
371, 63, 105, 3528, 210, 13713, 231, 210
372, 63, 105, 3486, 210, 13692, 231, 189
373, 63, 105, 3528, 189, 13755, 210, 210
374, 63, 105, 3528, 189, 14238, 231, 210
375, 63, 105, 3507, 210, 13713, 210, 210
376, 63, 105, 3528, 189, 13776, 210, 210
377, 63, 105, 3507, 210, 13713, 210, 210
378, 42, 126, 3486, 210, 13755, 231, 189
379, 63, 105, 3612, 189, 14385, 210, 210
380, 63, 105, 3507, 210, 13713, 210, 210
381, 63, 105, 3507, 189, 13734, 231, 210
382, 63, 105, 3486, 210, 13734, 210, 210
383, 42, 126, 3486, 210, 13944, 231, 189
384, 63, 105, 3507, 210, 13755, 210, 210
385, 42, 126, 3507, 189, 13734, 210, 210
386, 63, 105, 3528, 189, 13755, 231, 210
387, 42, 126, 3486, 210, 13734, 231, 210
388, 63, 105, 3507, 210, 14595, 210, 210
389, 63, 105, 3528, 189, 13755, 231, 210
390, 42, 126, 3486, 210, 13734, 210, 210
391, 42, 126, 3507, 210, 13818, 210, 210
392, 42, 126, 3507, 189, 13881, 231, 210
393, 63, 105, 3738, 210, 14259, 231, 189
394, 63, 105, 3486, 210, 13713, 231, 210
395, 42, 126, 3507, 210, 13755, 231, 210
396, 63, 105, 3507, 210, 13776, 231, 210
397, 63, 105, 3507, 210, 14070, 210, 210
398, 42, 126, 3507, 210, 40719, 210, 210
399, 42, 126, 4011, 210, 14322, 231, 189
400, 63, 105, 3507, 210, 13734, 231, 210
401, 42, 126, 3675, 210, 14322, 210, 210
402, 42, 126, 3507, 210, 13734, 210, 210
403, 42, 126, 3486, 210, 13755, 231, 189
404, 63, 105, 3507, 210, 13734, 210, 210
405, 63, 105, 3528, 189, 13881, 210, 210
406, 42, 126, 3528, 189, 13755, 210, 210
407, 42, 126, 3486, 210, 13671, 210, 210
408, 42, 126, 3507, 210, 13776, 231, 210
409, 42, 126, 3507, 210, 13734, 210, 210
410, 63, 105, 3570, 210, 14427, 231, 210
411, 63, 105, 3507, 210, 13671, 210, 210
412, 63, 105, 3507, 210, 13713, 231, 210
413, 63, 105, 3507, 210, 13713, 210, 210
414, 42, 126, 3486, 210, 13797, 231, 189
415, 63, 105, 3528, 210, 13692, 231, 189
416, 42, 126, 3486, 210, 13776, 231, 189
417, 42, 126, 3507, 189, 13755, 210, 210
418, 63, 105, 3507, 210, 13755, 231, 189
419, 42, 126, 3507, 210, 14406, 210, 210
420, 42, 126, 3528, 189, 13734, 210, 210
421, 63, 105, 3507, 210, 13734, 231, 210
422, 42, 126, 3507, 210, 13776, 231, 210
423, 63, 105, 3528, 210, 13776, 231, 189
424, 63, 105, 3633, 189, 14427, 231, 210
425, 63, 105, 3507, 210, 13755, 210, 210
426, 63, 105, 3507, 210, 13713, 210, 210
427, 42, 126, 3507, 189, 13734, 210, 210
428, 63, 105, 3507, 210, 13902, 231, 210
429, 42, 126, 3507, 189, 13734, 231, 210
430, 63, 105, 3507, 210, 13713, 231, 189
431, 42, 126, 3507, 210, 13734, 210, 210
432, 63, 105, 3507, 210, 13734, 231, 189
433, 63, 105, 3612, 210, 14469, 231, 210
434, 42, 126, 3486, 210, 13755, 210, 210
435, 63, 105, 3633, 189, 13755, 231, 189
436, 63, 105, 3507, 189, 13713, 231, 189
437, 63, 105, 3507, 210, 13755, 231, 189
438, 42, 126, 3528, 189, 13755, 210, 210
439, 42, 126, 3486, 210, 13713, 210, 210
440, 63, 105, 3528, 189, 13797, 231, 210
441, 42, 126, 3507, 210, 13692, 231, 210
442, 42, 126, 3507, 210, 14910, 210, 210
443, 42, 126, 3591, 210, 13734, 231, 210
444, 63, 105, 3507, 210, 13713, 210, 210
445, 63, 105, 3507, 210, 13734, 210, 210
