# trial, bytes, microseconds
72, 65536, 243.225998
73, 65536, 2685.383057
74, 65536, 333.375000
75, 65536, 259.045990
76, 65536, 255.354996
77, 65536, 309.174988
78, 65536, 294.755005
79, 65536, 327.093994
80, 65536, 327.454987
81, 65536, 251.326004
82, 65536, 269.654999
83, 65536, 283.434998
84, 65536, 245.425995
85, 65536, 240.195999
86, 65536, 248.466003
87, 65536, 261.976013
88, 65536, 255.026001
89, 65536, 271.045013
90, 65536, 839.965027
91, 65536, 330.604004
92, 65536, 277.756012
93, 65536, 264.946014
94, 65536, 291.934998
95, 65536, 274.415009
96, 65536, 303.494995
97, 65536, 253.535995
98, 65536, 1218.939941
99, 65536, 269.346008
0, 131072, 323.403992
1, 131072, 307.934998
2, 131072, 355.164001
3, 131072, 1090.600952
4, 131072, 873.585022
5, 131072, 348.213989
6, 131072, 269.635010
7, 131072, 283.385010
8, 131072, 1607.291992
9, 131072, 268.725006
10, 131072, 348.164001
11, 131072, 252.175995
12, 131072, 250.634995
13, 131072, 249.345993
14, 131072, 249.255005
15, 131072, 378.763000
16, 131072, 282.635010
17, 131072, 306.243988
18, 131072, 293.565002
19, 131072, 275.795013
20, 131072, 261.845001
21, 131072, 259.876007
22, 131072, 262.915009
23, 131072, 302.125000
24, 131072, 291.984985
25, 131072, 345.134003
26, 131072, 368.264008
27, 131072, 298.743988
28, 131072, 282.054993
29, 131072, 301.695007
30, 131072, 299.324005
31, 131072, 273.635010
32, 131072, 401.632996
33, 131072, 282.915009
34, 131072, 285.445007
35, 131072, 261.755005
36, 131072, 257.085999
37, 131072, 255.815002
38, 131072, 256.976013
39, 131072, 1273.187988
40, 131072, 349.183990
41, 131072, 521.291016
42, 131072, 919.403992
43, 131072, 740.247009
44, 131072, 349.713989
45, 131072, 338.373993
46, 131072, 340.153992
47, 131072, 299.815002
48, 131072, 263.714996
49, 131072, 258.114990
50, 131072, 1263.187988
51, 131072, 309.515015
52, 131072, 1700.270996
53, 131072, 260.776001
54, 131072, 250.675995
55, 131072, 259.065002
56, 131072, 372.213989
57, 131072, 315.575012
58, 131072, 317.334015
59, 131072, 296.635010
60, 131072, 295.804993
61, 131072, 1609.181030
62, 131072, 876.695007
63, 131072, 270.825989
64, 131072, 282.984985
65, 131072, 279.335999
66, 131072, 274.686005
67, 131072, 256.994995
68, 131072, 252.746002
69, 131072, 245.845993
70, 131072, 263.806000
71, 131072, 274.125000
72, 131072, 1558.702026
73, 131072, 274.045013
74, 131072, 277.364990
75, 131072, 264.625000
76, 131072, 293.015015
77, 131072, 1085.842041
78, 131072, 282.154999
79, 131072, 274.496002
80, 131072, 265.196014
81, 131072, 2867.329102
82, 131072, 265.795013
83, 131072, 266.645996
84, 131072, 265.404999
85, 131072, 253.595993
86, 131072, 317.904999
87, 131072, 270.144989
88, 131072, 270.385010
89, 131072, 271.894989
90, 131072, 263.735992
91, 131072, 317.454010
92, 131072, 299.274994
93, 131072, 268.084991
94, 131072, 267.924988
95, 131072, 268.865997
96, 131072, 300.744995
97, 131072, 257.855011
98, 131072, 252.865997
99, 131072, 1671.030029
0, 262144, 310.255005
1, 262144, 276.894989
2, 262144, 270.674988
3, 262144, 270.454987
4, 262144, 266.716003
5, 262144, 307.214996
6, 262144, 285.626007
7, 262144, 286.825012
8, 262144, 291.084991
9, 262144, 2095.093018
10, 262144, 457.362000
11, 262144, 1426.454956
12, 262144, 394.653015
13, 262144, 364.273987
14, 262144, 367.933014
15, 262144, 305.065002
16, 262144, 280.774994
17, 262144, 274.145996
18, 262144, 340.044006
19, 262144, 329.243988
20, 262144, 304.214996
21, 262144, 283.964996
22, 262144, 283.795013
23, 262144, 337.283997
24, 262144, 313.934998
25, 262144, 350.924011
26, 262144, 288.605011
27, 262144, 276.786011
28, 262144, 340.274994
29, 262144, 318.674011
30, 262144, 335.183990
31, 262144, 304.744995
32, 262144, 286.174988
33, 262144, 373.872986
34, 262144, 275.385010
35, 262144, 376.183014
36, 262144, 275.665009
37, 262144, 278.584991
38, 262144, 267.214996
39, 262144, 266.906006
40, 262144, 285.114990
41, 262144, 284.285004
42, 262144, 289.035004
43, 262144, 269.984985
44, 262144, 267.894989
45, 262144, 296.154999
46, 262144, 278.744995
47, 262144, 416.192993
48, 262144, 293.285004
49, 262144, 339.264008
50, 262144, 336.183990
51, 262144, 358.273987
52, 262144, 365.472992
53, 262144, 2002.415039
54, 262144, 1630.572021
55, 262144, 328.494995
56, 262144, 336.084991
57, 262144, 285.725006
58, 262144, 329.654999
59, 262144, 275.054993
60, 262144, 370.993011
61, 262144, 301.554993
62, 262144, 338.334991
63, 262144, 293.054993
64, 262144, 292.584991
65, 262144, 278.765015
66, 262144, 479.790985
67, 262144, 368.792999
68, 262144, 306.855011
69, 262144, 326.264008
70, 262144, 331.644989
71, 262144, 380.352997
72, 262144, 452.351990
73, 262144, 283.605011
74, 262144, 338.553986
75, 262144, 271.545013
76, 262144, 277.614990
77, 262144, 597.809998
78, 262144, 306.144989
79, 262144, 336.315002
80, 262144, 280.346008
81, 262144, 290.424988
82, 262144, 373.553986
83, 262144, 265.774994
84, 262144, 2583.455078
85, 262144, 302.954987
86, 262144, 276.984985
87, 262144, 276.734985
88, 262144, 291.445007
89, 262144, 276.584991
90, 262144, 261.985992
91, 262144, 283.394989
92, 262144, 273.894989
93, 262144, 269.855011
94, 262144, 1131.821045
95, 262144, 285.496002
96, 262144, 270.994995
97, 262144, 322.044006
98, 262144, 281.654999
99, 262144, 272.795013
0, 524288, 352.473999
1, 524288, 318.265015
2, 524288, 328.604004
3, 524288, 324.324005
4, 524288, 323.723999
5, 524288, 962.103027
6, 524288, 329.084015
7, 524288, 424.481995
8, 524288, 343.114014
9, 524288, 488.151001
10, 524288, 374.354004
11, 524288, 406.532990
12, 524288, 404.933990
13, 524288, 394.424011
14, 524288, 399.903015
15, 524288, 334.704010
16, 524288, 421.141998
17, 524288, 374.484009
18, 524288, 411.102997
19, 524288, 335.384003
20, 524288, 319.674011
21, 524288, 371.773987
22, 524288, 378.234009
23, 524288, 348.164001
24, 524288, 325.463989
25, 524288, 314.375000
26, 524288, 394.734009
27, 524288, 369.354004
28, 524288, 325.424988
29, 524288, 318.144989
30, 524288, 1007.002014
31, 524288, 452.941986
32, 524288, 324.404999
33, 524288, 301.545013
34, 524288, 384.803986
35, 524288, 322.904999
36, 524288, 469.821991
37, 524288, 385.622986
38, 524288, 565.909973
39, 524288, 448.333008
40, 524288, 954.984009
41, 524288, 413.773010
42, 524288, 393.063995
43, 524288, 324.394989
44, 524288, 325.334991
45, 524288, 344.503998
46, 524288, 398.032990
47, 524288, 322.015015
48, 524288, 320.105011
49, 524288, 325.933990
50, 524288, 337.773987
51, 524288, 323.544006
52, 524288, 305.045013
53, 524288, 311.135010
54, 524288, 451.192993
55, 524288, 1506.093994
56, 524288, 346.792999
57, 524288, 322.683990
58, 524288, 306.904999
59, 524288, 362.033997
60, 524288, 328.734009
61, 524288, 333.503998
62, 524288, 346.563995
63, 524288, 310.674988
64, 524288, 392.514008
65, 524288, 339.644012
66, 524288, 315.744995
67, 524288, 307.614014
68, 524288, 311.063995
69, 524288, 313.244995
70, 524288, 329.295013
71, 524288, 340.523987
72, 524288, 403.963013
73, 524288, 439.102997
74, 524288, 374.523987
75, 524288, 308.444000
76, 524288, 2755.083008
77, 524288, 322.075012
78, 524288, 363.743988
79, 524288, 370.282990
80, 524288, 348.454010
81, 524288, 378.664001
82, 524288, 386.872986
83, 524288, 354.924011
84, 524288, 356.313995
85, 524288, 345.664001
86, 524288, 374.903992
87, 524288, 364.743988
88, 524288, 1231.788940
89, 524288, 402.083008
90, 524288, 375.013000
91, 524288, 398.352997
92, 524288, 413.833008
93, 524288, 360.002991
94, 524288, 336.503998
95, 524288, 310.604004
96, 524288, 973.112976
97, 524288, 309.593994
98, 524288, 319.554993
99, 524288, 307.253998
0, 1048576, 445.212006
1, 1048576, 405.542999
2, 1048576, 412.773010
3, 1048576, 384.213013
4, 1048576, 382.074005
5, 1048576, 381.303986
6, 1048576, 404.602997
7, 1048576, 387.423004
8, 1048576, 952.533997
9, 1048576, 590.908997
10, 1048576, 396.312988
11, 1048576, 533.080994
12, 1048576, 551.320007
13, 1048576, 415.112000
14, 1048576, 1164.020020
15, 1048576, 605.369995
16, 1048576, 551.489990
17, 1048576, 621.448975
18, 1048576, 442.891998
19, 1048576, 393.322998
20, 1048576, 1038.021973
21, 1048576, 425.553009
22, 1048576, 408.993011
23, 1048576, 393.872986
24, 1048576, 392.143005
25, 1048576, 474.752014
26, 1048576, 506.520996
27, 1048576, 1322.347046
28, 1048576, 411.143005
29, 1048576, 501.330994
30, 1048576, 396.333008
31, 1048576, 429.282013
32, 1048576, 401.722992
33, 1048576, 423.703003
34, 1048576, 419.662994
35, 1048576, 395.132996
36, 1048576, 388.453003
37, 1048576, 392.912994
38, 1048576, 393.484009
39, 1048576, 433.993011
40, 1048576, 404.583008
41, 1048576, 385.683990
42, 1048576, 1031.452026
43, 1048576, 408.042999
44, 1048576, 382.803009
45, 1048576, 1300.807007
46, 1048576, 411.733002
47, 1048576, 378.933014
48, 1048576, 389.003998
49, 1048576, 390.553009
50, 1048576, 407.023010
51, 1048576, 383.944000
52, 1048576, 380.354004
53, 1048576, 383.144012
54, 1048576, 401.763000
55, 1048576, 383.282990
56, 1048576, 495.520996
57, 1048576, 424.393005
58, 1048576, 595.330017
59, 1048576, 540.140015
60, 1048576, 464.282013
61, 1048576, 464.362000
62, 1048576, 1956.686035
63, 1048576, 691.168030
64, 1048576, 579.898987
65, 1048576, 555.231018
66, 1048576, 607.099976
67, 1048576, 539.330994
68, 1048576, 1227.249023
69, 1048576, 461.812012
70, 1048576, 405.412994
71, 1048576, 2248.020996
72, 1048576, 412.542999
73, 1048576, 386.414001
74, 1048576, 1476.134033
75, 1048576, 590.570007
76, 1048576, 454.911987
77, 1048576, 537.120972
78, 1048576, 501.062012
79, 1048576, 450.451996
80, 1048576, 417.812988
81, 1048576, 517.481018
82, 1048576, 583.049011
83, 1048576, 516.159973
84, 1048576, 490.851013
85, 1048576, 496.700989
86, 1048576, 527.760010
87, 1048576, 464.951996
88, 1048576, 517.091003
89, 1048576, 506.471008
90, 1048576, 521.620972
91, 1048576, 492.122009
92, 1048576, 410.562988
93, 1048576, 411.312988
94, 1048576, 505.032013
95, 1048576, 499.921997
96, 1048576, 436.902008
97, 1048576, 1471.973999
98, 1048576, 546.760010
99, 1048576, 545.260010
0, 2097152, 846.575989
1, 2097152, 594.880005
2, 2097152, 574.250000
3, 2097152, 1562.483032
4, 2097152, 823.806030
5, 2097152, 784.507019
6, 2097152, 815.585999
7, 2097152, 606.179993
8, 2097152, 814.786011
9, 2097152, 640.218994
10, 2097152, 635.648987
11, 2097152, 1374.796997
12, 2097152, 793.156006
13, 2097152, 714.518005
14, 2097152, 761.416992
15, 2097152, 758.916992
16, 2097152, 2307.649902
17, 2097152, 779.057007
18, 2097152, 683.278015
19, 2097152, 742.546997
20, 2097152, 747.267029
21, 2097152, 685.288025
22, 2097152, 717.018005
23, 2097152, 683.047974
24, 2097152, 725.317017
25, 2097152, 689.237976
26, 2097152, 1410.724976
27, 2097152, 625.450012
28, 2097152, 2369.259033
29, 2097152, 762.366028
30, 2097152, 654.038025
31, 2097152, 1048.432007
32, 2097152, 782.487000
33, 2097152, 2712.862061
34, 2097152, 850.534973
35, 2097152, 819.495972
36, 2097152, 1970.286011
37, 2097152, 697.057983
38, 2097152, 569.039978
39, 2097152, 545.411011
40, 2097152, 563.190002
41, 2097152, 551.301025
42, 2097152, 545.151001
43, 2097152, 537.210999
44, 2097152, 2524.875977
45, 2097152, 2399.309082
46, 2097152, 709.796997
47, 2097152, 819.875977
48, 2097152, 587.989990
49, 2097152, 2781.822021
50, 2097152, 757.747009
51, 2097152, 791.556030
52, 2097152, 752.127014
53, 2097152, 602.588989
54, 2097152, 546.099976
55, 2097152, 1824.708984
56, 2097152, 847.406006
57, 2097152, 704.276978
58, 2097152, 819.275024
59, 2097152, 826.166016
60, 2097152, 702.807983
61, 2097152, 713.057983
62, 2097152, 831.755981
63, 2097152, 697.528015
64, 2097152, 622.158997
65, 2097152, 645.109009
66, 2097152, 939.343018
67, 2097152, 678.908020
68, 2097152, 687.918030
69, 2097152, 655.239014
70, 2097152, 1249.328003
71, 2097152, 797.705994
72, 2097152, 744.737000
73, 2097152, 746.627014
74, 2097152, 742.807007
75, 2097152, 679.507996
76, 2097152, 751.086975
77, 2097152, 773.536011
78, 2097152, 723.387024
79, 2097152, 669.479004
80, 2097152, 741.716980
81, 2097152, 813.666016
82, 2097152, 1383.327026
83, 2097152, 636.588989
84, 2097152, 641.439026
85, 2097152, 839.424988
86, 2097152, 772.765991
87, 2097152, 713.098022
88, 2097152, 846.955994
89, 2097152, 719.127014
90, 2097152, 677.669006
91, 2097152, 727.687012
92, 2097152, 623.479004
93, 2097152, 833.135010
94, 2097152, 808.575989
95, 2097152, 788.895996
96, 2097152, 815.406006
97, 2097152, 759.916992
98, 2097152, 732.166992
99, 2097152, 723.437988
0, 4194304, 1320.837036
1, 4194304, 1357.687012
2, 4194304, 2056.294922
3, 4194304, 1323.746948
4, 4194304, 1191.718994
5, 4194304, 1250.038940
6, 4194304, 1195.149048
7, 4194304, 1239.527954
8, 4194304, 1266.248047
9, 4194304, 1162.109985
10, 4194304, 2066.583008
11, 4194304, 1286.417969
12, 4194304, 956.564026
13, 4194304, 1198.788940
14, 4194304, 1091.911011
15, 4194304, 1286.208008
16, 4194304, 1262.258057
17, 4194304, 3288.221924
18, 4194304, 969.434021
19, 4194304, 1304.067993
20, 4194304, 1235.629028
21, 4194304, 1271.988037
22, 4194304, 1377.104980
23, 4194304, 1369.546021
24, 4194304, 1283.907959
25, 4194304, 1321.115967
26, 4194304, 1182.540039
27, 4194304, 1145.770020
28, 4194304, 1163.709961
29, 4194304, 2000.306030
30, 4194304, 1346.237061
31, 4194304, 1254.618042
32, 4194304, 1238.078979
33, 4194304, 1774.859009
34, 4194304, 1278.078003
35, 4194304, 1161.161011
36, 4194304, 3455.560059
37, 4194304, 1225.598999
38, 4194304, 1449.344971
39, 4194304, 1369.327026
40, 4194304, 1263.616943
41, 4194304, 1390.125977
42, 4194304, 1108.321045
43, 4194304, 2178.002930
44, 4194304, 2962.538086
45, 4194304, 1191.869019
46, 4194304, 1339.536987
47, 4194304, 1281.868042
48, 4194304, 1255.368042
49, 4194304, 2131.971924
50, 4194304, 1159.619019
51, 4194304, 1264.628052
52, 4194304, 1271.838013
53, 4194304, 1270.876953
54, 4194304, 1339.427002
55, 4194304, 1621.881958
56, 4194304, 2308.418945
57, 4194304, 1288.098022
58, 4194304, 1200.678955
59, 4194304, 1486.254028
60, 4194304, 1281.266968
61, 4194304, 1327.376953
62, 4194304, 1242.649048
63, 4194304, 1152.630005
64, 4194304, 1468.173950
65, 4194304, 1281.267944
66, 4194304, 1264.868042
67, 4194304, 1265.907959
68, 4194304, 1255.447998
69, 4194304, 1246.527954
70, 4194304, 1238.698975
71, 4194304, 1234.368042
72, 4194304, 1633.011963
73, 4194304, 941.624023
74, 4194304, 888.573975
75, 4194304, 876.494019
76, 4194304, 1343.886963
77, 4194304, 1327.697021
78, 4194304, 1311.847046
79, 4194304, 1216.389038
80, 4194304, 1306.567017
81, 4194304, 1359.196045
82, 4194304, 1295.006958
83, 4194304, 3786.073975
84, 4194304, 1255.519043
85, 4194304, 1049.952026
86, 4194304, 1483.413940
87, 4194304, 1230.588989
88, 4194304, 1188.550049
89, 4194304, 1386.875977
90, 4194304, 1212.828979
91, 4194304, 1860.266968
92, 4194304, 971.062988
93, 4194304, 1143.140015
94, 4194304, 921.013977
95, 4194304, 914.593994
96, 4194304, 888.145020
97, 4194304, 926.593994
98, 4194304, 891.835022
99, 4194304, 2328.760010
0, 8388608, 2344.399902
1, 8388608, 3031.125977
2, 8388608, 2319.589111
3, 8388608, 2107.033936
4, 8388608, 2681.283936
5, 8388608, 1898.046997
6, 8388608, 3487.398926
7, 8388608, 2333.549072
8, 8388608, 2000.775024
9, 8388608, 2937.058105
10, 8388608, 1954.326050
11, 8388608, 1917.636963
12, 8388608, 3013.787109
13, 8388608, 2982.937988
14, 8388608, 2076.773926
15, 8388608, 3866.643066
16, 8388608, 1839.738037
17, 8388608, 3150.715088
18, 8388608, 2535.485107
19, 8388608, 1744.318970
20, 8388608, 2925.290039
21, 8388608, 3946.430908
