# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
537, 32, 144, 1734, 162, 16282, 592, 638
538, 32, 144, 1732, 160, 16216, 590, 642
539, 32, 146, 1734, 162, 16130, 588, 636
540, 32, 146, 1734, 162, 16214, 590, 638
541, 34, 144, 1736, 162, 16236, 588, 636
542, 34, 144, 1734, 158, 16130, 590, 638
543, 32, 146, 1730, 162, 16214, 588, 642
544, 32, 146, 1732, 162, 16226, 588, 636
545, 32, 144, 1736, 162, 16270, 592, 636
546, 34, 144, 1728, 162, 16228, 590, 644
547, 34, 144, 1732, 162, 16198, 588, 638
548, 32, 146, 1732, 162, 16174, 590, 636
549, 32, 144, 1734, 162, 16158, 590, 640
550, 32, 144, 1732, 162, 16214, 588, 636
551, 32, 144, 1734, 162, 16236, 590, 634
552, 34, 144, 1734, 162, 16156, 588, 640
553, 32, 142, 1734, 162, 16246, 586, 636
554, 34, 144, 1734, 162, 16230, 590, 636
555, 32, 144, 1736, 164, 16204, 588, 640
556, 34, 144, 1734, 162, 16242, 588, 644
557, 34, 144, 1876, 164, 16538, 590, 640
558, 34, 154, 1950, 170, 17062, 620, 684
559, 36, 152, 1838, 170, 17106, 620, 676
560, 36, 152, 1838, 170, 17118, 622, 674
561, 36, 150, 1838, 172, 17074, 620, 678
562, 36, 152, 1842, 168, 17102, 620, 680
563, 34, 152, 1834, 174, 17088, 624, 678
564, 34, 152, 1838, 170, 17102, 622, 680
565, 34, 156, 1832, 172, 17144, 622, 676
566, 36, 152, 1840, 170, 17066, 622, 676
567, 34, 152, 1836, 170, 17100, 618, 676
568, 34, 154, 1840, 170, 17086, 620, 676
569, 34, 154, 1832, 176, 17112, 620, 682
570, 36, 150, 1836, 174, 17104, 622, 676
571, 36, 152, 1840, 170, 17090, 622, 680
572, 34, 154, 1836, 174, 17082, 622, 676
573, 34, 152, 1838, 170, 17226, 626, 676
574, 36, 152, 1838, 174, 17224, 624, 678
575, 34, 152, 1836, 174, 17172, 624, 678
576, 36, 154, 1842, 172, 17220, 618, 680
577, 34, 154, 1838, 172, 17180, 622, 676
578, 34, 150, 1838, 170, 17082, 626, 682
579, 34, 152, 1840, 170, 17084, 622, 676
580, 34, 152, 1836, 172, 17166, 622, 678
581, 34, 154, 1838, 170, 17170, 624, 674
582, 36, 152, 1832, 172, 17104, 620, 680
583, 36, 150, 1840, 170, 17142, 622, 682
584, 36, 152, 1868, 172, 17112, 618, 684
585, 34, 152, 1836, 170, 17072, 618, 680
586, 34, 152, 1838, 170, 17188, 624, 682
587, 34, 154, 1834, 172, 17098, 620, 676
588, 36, 152, 1836, 174, 17108, 618, 680
589, 34, 154, 1838, 170, 17086, 624, 676
590, 36, 152, 1840, 174, 17110, 622, 676
591, 34, 154, 1838, 170, 17184, 622, 678
592, 34, 156, 1924, 170, 17228, 624, 676
593, 34, 154, 1836, 174, 17126, 618, 684
594, 36, 150, 1838, 170, 17080, 620, 678
595, 34, 154, 1838, 174, 17126, 620, 676
596, 36, 152, 1836, 172, 17090, 622, 676
597, 34, 152, 1838, 170, 17174, 622, 676
598, 34, 152, 1834, 176, 17120, 620, 678
599, 36, 152, 1836, 174, 17090, 620, 682
600, 34, 150, 1840, 170, 17122, 622, 676
601, 36, 152, 1834, 176, 17088, 622, 676
602, 34, 152, 1842, 170, 17118, 622, 680
603, 36, 152, 1840, 170, 17254, 622, 680
604, 36, 150, 1838, 172, 17188, 622, 678
605, 34, 150, 1838, 170, 17188, 624, 684
606, 34, 152, 1836, 176, 17106, 622, 678
607, 34, 154, 1834, 170, 17084, 622, 676
608, 34, 152, 1840, 168, 17132, 624, 678
609, 34, 152, 1842, 174, 17084, 624, 676
610, 34, 152, 1842, 170, 17078, 626, 680
611, 34, 156, 1834, 174, 17096, 620, 680
612, 34, 152, 1836, 170, 17080, 622, 676
613, 34, 152, 1840, 170, 17128, 622, 676
614, 34, 154, 1838, 174, 17096, 620, 678
615, 34, 150, 1838, 174, 17160, 622, 676
616, 36, 150, 1840, 170, 17172, 622, 676
617, 34, 154, 1842, 172, 48198, 590, 642
618, 32, 144, 1730, 162, 16182, 588, 636
619, 32, 144, 1738, 162, 16156, 588, 638
620, 34, 144, 1734, 162, 16186, 586, 642
621, 32, 144, 1738, 162, 16198, 586, 638
622, 32, 144, 1730, 162, 16286, 588, 646
623, 34, 144, 1732, 162, 16156, 590, 640
624, 32, 144, 1732, 162, 16164, 590, 640
625, 34, 144, 1734, 162, 16184, 586, 638
626, 32, 144, 1730, 162, 16272, 588, 642
627, 32, 146, 1732, 162, 16230, 588, 638
628, 34, 144, 1728, 162, 16258, 588, 638
629, 34, 146, 1730, 160, 16160, 588, 636
630, 32, 146, 1730, 162, 16162, 588, 640
631, 32, 144, 1730, 162, 16204, 588, 636
632, 32, 144, 1734, 162, 16210, 588, 644
633, 34, 144, 1736, 160, 16184, 588, 640
634, 34, 144, 1730, 162, 16202, 590, 636
635, 34, 144, 1734, 162, 16286, 590, 644
636, 32, 146, 1734, 162, 16220, 592, 640
637, 34, 144, 1732, 162, 16254, 590, 636
638, 32, 146, 1732, 162, 16180, 590, 636
639, 32, 144, 1732, 162, 16194, 586, 638
640, 34, 144, 1732, 160, 16258, 588, 638
641, 32, 146, 1728, 162, 16186, 588, 636
642, 34, 144, 1732, 162, 16146, 586, 638
643, 34, 144, 1736, 160, 16132, 588, 648
644, 32, 146, 1734, 162, 16140, 590, 638
645, 34, 144, 1730, 162, 16248, 590, 636
646, 32, 144, 1736, 162, 16164, 590, 636
647, 32, 142, 1732, 164, 16152, 586, 638
648, 32, 142, 1734, 162, 16284, 590, 644
649, 32, 144, 1734, 162, 16164, 590, 638
650, 32, 142, 1738, 162, 16184, 590, 646
651, 34, 144, 1734, 162, 16192, 588, 640
652, 34, 144, 1734, 162, 16162, 588, 640
653, 34, 144, 1730, 162, 16182, 590, 640
654, 32, 146, 1732, 162, 16270, 586, 638
655, 32, 144, 1732, 162, 16142, 586, 638
656, 34, 144, 1734, 162, 16164, 590, 646
657, 34, 144, 1734, 160, 16158, 588, 636
658, 34, 144, 1728, 164, 16142, 588, 642
659, 34, 144, 1732, 162, 16164, 588, 636
660, 32, 146, 1732, 162, 16160, 590, 640
661, 34, 144, 1732, 164, 16158, 588, 638
662, 34, 142, 1730, 162, 16166, 588, 642
663, 34, 144, 1734, 162, 16170, 586, 636
664, 32, 144, 1734, 164, 16172, 586, 638
665, 34, 142, 1760, 162, 16178, 588, 644
666, 32, 146, 1732, 162, 16174, 586, 638
667, 32, 144, 1738, 162, 16178, 592, 638
668, 34, 144, 1730, 162, 16160, 588, 636
669, 34, 144, 1732, 160, 16106, 588, 640
670, 32, 146, 1734, 162, 16122, 588, 638
671, 32, 144, 1726, 164, 16170, 588, 638
672, 32, 144, 1730, 162, 16190, 592, 644
673, 32, 144, 1734, 164, 16170, 592, 638
674, 34, 144, 1728, 162, 16206, 586, 638
675, 32, 144, 1734, 162, 16202, 588, 646
676, 32, 146, 1732, 164, 16148, 586, 638
677, 32, 144, 1732, 162, 16298, 590, 644
678, 34, 146, 1734, 160, 16220, 588, 636
679, 32, 146, 1732, 164, 16180, 586, 640
680, 32, 144, 1760, 162, 16228, 586, 640
681, 32, 144, 1766, 160, 16246, 590, 638
682, 32, 146, 1728, 162, 16162, 588, 636
683, 32, 144, 1732, 164, 16148, 590, 638
684, 32, 144, 1764, 162, 16184, 588, 642
685, 34, 144, 1734, 162, 16184, 588, 636
686, 32, 144, 1736, 162, 16250, 590, 638
687, 32, 144, 1764, 162, 16260, 586, 638
688, 34, 144, 1736, 160, 16184, 586, 640
689, 32, 144, 1732, 162, 16166, 588, 640
690, 32, 144, 1732, 162, 16234, 588, 644
691, 34, 144, 1728, 164, 16218, 588, 640
692, 32, 144, 1822, 164, 16356, 588, 638
693, 34, 144, 1730, 160, 16208, 588, 642
694, 32, 146, 1732, 162, 16168, 588, 640
695, 32, 144, 1734, 164, 16164, 590, 640
696, 32, 144, 1730, 162, 16178, 588, 636
697, 32, 144, 1732, 160, 16186, 594, 642
698, 32, 146, 1730, 162, 16126, 590, 638
699, 32, 144, 1734, 164, 16160, 588, 640
700, 32, 144, 1730, 162, 16166, 588, 640
701, 32, 144, 1732, 162, 16188, 588, 642
702, 32, 144, 1734, 162, 16142, 592, 638
703, 32, 144, 1730, 164, 16152, 586, 640
704, 32, 142, 1728, 162, 16174, 586, 636
705, 32, 146, 1728, 162, 16156, 590, 636
706, 34, 144, 1730, 164, 16156, 588, 638
707, 34, 144, 1732, 162, 16190, 588, 638
708, 34, 144, 1734, 162, 16216, 588, 638
709, 32, 144, 1728, 166, 16252, 588, 642
710, 34, 144, 1732, 162, 16266, 590, 644
711, 34, 144, 1730, 162, 16252, 590, 640
712, 32, 144, 1736, 162, 16236, 586, 638
713, 34, 144, 1734, 162, 16264, 590, 644
714, 32, 144, 1768, 162, 16172, 590, 640
715, 32, 144, 1732, 160, 16204, 586, 638
716, 32, 144, 1732, 160, 16110, 590, 634
717, 34, 144, 1766, 162, 16224, 588, 638
718, 32, 144, 1762, 162, 16212, 586, 636
719, 32, 144, 1732, 162, 16126, 592, 636
720, 34, 144, 1770, 162, 16170, 586, 644
721, 34, 144, 1764, 162, 16194, 586, 636
722, 34, 144, 1734, 162, 16172, 590, 634
723, 32, 144, 1732, 162, 16170, 588, 638
724, 32, 142, 1766, 162, 16228, 592, 638
725, 32, 144, 1732, 162, 16144, 590, 640
726, 32, 144, 1760, 162, 16212, 588, 638
727, 32, 144, 1736, 160, 16226, 588, 638
728, 32, 144, 1734, 162, 16162, 590, 640
729, 34, 144, 1734, 162, 16148, 586, 636
730, 32, 144, 1766, 162, 16234, 590, 636
731, 34, 144, 1732, 160, 16168, 590, 636
732, 32, 144, 1732, 162, 16174, 588, 636
733, 32, 146, 1732, 162, 16114, 588, 636
734, 34, 144, 1732, 164, 16150, 586, 638
735, 32, 144, 1734, 162, 16144, 588, 638
736, 34, 144, 1734, 162, 16196, 590, 640
737, 32, 144, 1732, 162, 16256, 588, 640
738, 34, 144, 1732, 162, 16190, 586, 642
739, 34, 144, 1732, 162, 16180, 588, 638
740, 32, 144, 1732, 162, 16140, 588, 642
741, 34, 144, 1728, 162, 16170, 590, 636
742, 32, 144, 1736, 162, 16248, 590, 638
743, 32, 144, 1766, 162, 16262, 590, 638
744, 32, 146, 1730, 162, 16250, 590, 636
745, 32, 146, 1734, 162, 16126, 590, 636
746, 32, 144, 1732, 162, 16152, 586, 640
747, 32, 144, 1738, 160, 16126, 588, 644
748, 34, 144, 1734, 164, 16142, 588, 640
749, 34, 144, 1730, 162, 16178, 588, 636
750, 32, 144, 1732, 160, 16190, 590, 642
751, 34, 144, 1730, 162, 16152, 586, 642
752, 32, 144, 1732, 162, 16140, 590, 636
753, 32, 146, 1770, 160, 16080, 588, 638
754, 34, 144, 1734, 162, 16216, 590, 636
755, 32, 144, 1738, 162, 16120, 590, 634
756, 34, 144, 1770, 162, 16156, 586, 640
757, 32, 144, 1732, 162, 16208, 586, 638
758, 32, 146, 1736, 162, 16208, 590, 638
759, 34, 144, 1730, 164, 16260, 586, 640
760, 32, 142, 1730, 162, 16146, 590, 636
761, 32, 146, 1730, 162, 16184, 590, 636
762, 32, 144, 1730, 164, 16182, 586, 638
763, 34, 142, 1734, 160, 16274, 588, 642
764, 32, 144, 1736, 162, 16146, 590, 640
765, 32, 144, 1732, 162, 16152, 586, 636
766, 32, 144, 1738, 160, 16146, 590, 638
767, 34, 144, 1734, 162, 16136, 586, 642
768, 32, 144, 1736, 162, 16158, 588, 636
769, 32, 144, 1730, 162, 16216, 588, 636
770, 34, 144, 1728, 162, 16254, 588, 646
771, 32, 146, 1734, 162, 16182, 588, 636
772, 34, 144, 1728, 164, 16252, 588, 638
773, 34, 144, 1728, 162, 16252, 586, 640
774, 32, 144, 1734, 160, 16214, 590, 638
775, 32, 146, 1734, 162, 16148, 588, 640
776, 32, 144, 1764, 162, 16178, 592, 644
777, 34, 144, 1730, 162, 16130, 588, 636
778, 32, 144, 1730, 162, 16138, 588, 640
779, 32, 146, 1732, 162, 16292, 590, 644
780, 32, 144, 1736, 162, 16164, 586, 638
781, 32, 144, 1736, 162, 16168, 586, 638
782, 34, 142, 1830, 160, 16288, 590, 640
783, 34, 154, 1942, 176, 17152, 622, 680
784, 36, 152, 1832, 172, 17242, 622, 680
785, 34, 156, 1836, 172, 17138, 622, 680
786, 34, 154, 1836, 172, 17230, 620, 678
787, 34, 152, 1842, 170, 17116, 622, 682
788, 34, 154, 1836, 172, 17162, 620, 678
789, 36, 152, 1834, 172, 17166, 622, 682
790, 34, 154, 1842, 172, 17198, 624, 676
791, 34, 154, 1836, 172, 17200, 622, 678
792, 34, 154, 1928, 172, 17268, 618, 678
793, 34, 152, 1836, 174, 17222, 624, 684
794, 34, 152, 1838, 170, 17170, 624, 680
795, 34, 154, 1840, 172, 17152, 618, 684
796, 34, 154, 1836, 172, 17122, 624, 676
797, 36, 152, 1836, 172, 17154, 620, 678
798, 36, 152, 1840, 172, 17148, 620, 680
799, 36, 152, 1838, 170, 17146, 618, 682
800, 34, 154, 1838, 170, 17196, 620, 680
801, 34, 152, 1836, 174, 17214, 622, 678
802, 36, 152, 1840, 172, 17218, 624, 682
803, 34, 152, 1836, 174, 17168, 620, 678
804, 34, 152, 1836, 172, 17122, 620, 678
805, 36, 152, 1840, 170, 17094, 624, 680
806, 34, 154, 1836, 172, 17130, 618, 680
807, 36, 152, 1834, 172, 17172, 618, 676
808, 34, 154, 1838, 172, 17190, 620, 678
809, 34, 154, 1834, 172, 17142, 618, 680
810, 34, 152, 1838, 170, 17166, 618, 678
811, 34, 154, 1836, 172, 17140, 620, 678
812, 36, 150, 1836, 174, 17196, 620, 682
813, 34, 152, 1842, 172, 17210, 622, 678
814, 34, 154, 1834, 172, 17160, 620, 682
815, 34, 154, 1838, 172, 17166, 620, 678
816, 36, 152, 1838, 172, 17160, 622, 680
817, 34, 154, 1838, 170, 17112, 624, 680
818, 34, 152, 1836, 174, 17160, 620, 680
819, 36, 152, 1838, 172, 17248, 622, 678
820, 34, 156, 1836, 172, 17150, 620, 676
821, 34, 152, 1840, 172, 17160, 618, 682
822, 34, 154, 1836, 172, 17150, 626, 676
823, 36, 154, 1836, 172, 17206, 620, 682
824, 34, 154, 1838, 172, 17246, 622, 678
825, 36, 152, 1838, 170, 17254, 622, 682
826, 34, 154, 1840, 170, 17242, 618, 682
827, 34, 154, 1836, 172, 17104, 620, 680
828, 34, 152, 1844, 170, 17120, 622, 680
829, 34, 154, 1838, 172, 17134, 618, 688
830, 34, 152, 1836, 170, 17150, 620, 680
831, 36, 152, 1838, 170, 17154, 624, 680
832, 34, 154, 1838, 172, 17152, 620, 680
833, 36, 152, 1842, 172, 17182, 620, 678
834, 34, 152, 1844, 172, 17232, 622, 676
835, 34, 152, 1836, 174, 17242, 620, 682
836, 34, 154, 1830, 172, 17156, 618, 680
837, 34, 152, 1842, 172, 17176, 622, 682
838, 36, 154, 1838, 170, 17160, 624, 678
839, 34, 152, 1838, 172, 17158, 622, 692
840, 34, 154, 1834, 172, 17166, 624, 678
841, 36, 150, 1834, 172, 17144, 622, 678
842, 30, 138, 1736, 156, 15190, 558, 610
843, 30, 136, 1638, 154, 15312, 556, 606
844, 30, 136, 1640, 154, 15400, 558, 612
845, 32, 136, 1642, 152, 15290, 556, 612
846, 30, 136, 1638, 152, 15362, 560, 608
847, 30, 136, 1638, 154, 15292, 558, 612
848, 30, 138, 1640, 152, 15292, 554, 614
849, 30, 136, 1640, 152, 15390, 558, 606
850, 30, 138, 1640, 154, 15374, 558, 610
851, 32, 136, 1638, 154, 15384, 556, 610
852, 30, 136, 1640, 154, 15302, 558, 608
853, 30, 138, 1638, 152, 15280, 556, 610
854, 32, 136, 1642, 152, 15270, 558, 608
855, 32, 136, 1642, 154, 15360, 558, 606
856, 32, 136, 1638, 154, 15290, 556, 610
857, 30, 136, 1638, 154, 15288, 558, 610
858, 32, 136, 1640, 154, 15296, 562, 606
859, 32, 136, 1636, 154, 15290, 556, 614
860, 32, 136, 1638, 152, 15308, 558, 606
861, 30, 136, 1640, 152, 15264, 562, 606
862, 30, 138, 1636, 156, 15280, 558, 612
863, 32, 136, 1636, 154, 15272, 560, 610
864, 30, 136, 1638, 152, 15260, 556, 608
865, 30, 138, 1640, 154, 15304, 556, 610
866, 32, 136, 1640, 152, 15350, 558, 604
867, 30, 138, 1642, 154, 15374, 558, 606
868, 30, 138, 1640, 154, 15286, 556, 608
869, 32, 136, 1638, 152, 15286, 556, 608
870, 30, 136, 1640, 154, 15324, 560, 610
871, 30, 138, 1636, 154, 15274, 556, 608
872, 30, 138, 1640, 154, 15376, 558, 610
873, 32, 136, 1640, 152, 15310, 558, 610
874, 32, 136, 1638, 154, 15278, 558, 608
875, 32, 136, 1636, 154, 15320, 558, 610
876, 30, 138, 1636, 154, 15318, 554, 612
877, 32, 138, 1640, 152, 15258, 558, 610
878, 30, 138, 1640, 156, 15288, 560, 612
879, 30, 138, 1638, 154, 15306, 558, 610
880, 30, 138, 1640, 152, 15278, 560, 608
881, 30, 138, 1636, 154, 15356, 556, 610
882, 30, 136, 1638, 152, 15260, 556, 608
883, 30, 136, 1640, 154, 15284, 556, 612
884, 32, 134, 1640, 154, 15348, 560, 608
885, 32, 136, 1638, 154, 15308, 558, 608
886, 30, 138, 1640, 152, 15262, 558, 610
887, 32, 136, 1636, 154, 15382, 556, 608
888, 32, 136, 1638, 152, 15280, 556, 608
889, 32, 138, 1640, 152, 15268, 558, 610
890, 32, 136, 1638, 156, 15376, 556, 612
891, 30, 136, 1638, 152, 15386, 560, 608
892, 30, 138, 1718, 154, 15492, 556, 608
893, 30, 136, 1640, 152, 15368, 558, 608
894, 30, 138, 1640, 152, 15322, 556, 608
895, 32, 134, 1640, 154, 15332, 558, 610
896, 30, 136, 1644, 152, 15330, 558, 610
897, 30, 136, 1636, 156, 15272, 556, 608
898, 30, 138, 1638, 152, 15288, 558, 610
899, 30, 136, 1640, 152, 15308, 556, 610
900, 32, 136, 1636, 154, 15280, 556, 612
901, 32, 136, 1638, 154, 15274, 560, 612
902, 30, 136, 1640, 152, 15292, 558, 608
903, 30, 136, 1634, 156, 15306, 560, 610
904, 30, 136, 1636, 154, 15284, 558, 606
905, 30, 138, 1640, 154, 15248, 558, 612
906, 30, 136, 1638, 154, 15280, 558, 610
907, 32, 136, 1642, 152, 15236, 562, 608
908, 32, 136, 1640, 154, 15270, 556, 610
909, 32, 136, 1638, 154, 15372, 558, 608
910, 30, 136, 1640, 152, 15316, 562, 606
911, 30, 136, 1638, 154, 15278, 558, 610
912, 32, 136, 1638, 154, 15366, 558, 608
913, 30, 138, 1640, 152, 15330, 558, 610
914, 30, 136, 1640, 152, 15282, 558, 608
915, 32, 136, 1640, 152, 15318, 556, 610
916, 30, 138, 1632, 156, 15282, 558, 610
917, 30, 136, 1636, 154, 15258, 556, 608
918, 30, 138, 1640, 152, 15298, 558, 608
919, 30, 136, 1640, 154, 15292, 554, 614
920, 32, 136, 1642, 152, 15254, 556, 610
921, 30, 138, 1642, 152, 15262, 556, 610
922, 30, 138, 1634, 154, 15282, 558, 606
923, 32, 136, 1640, 152, 15248, 560, 608
924, 30, 136, 1640, 154, 15274, 558, 608
925, 30, 136, 1640, 154, 15314, 558, 610
926, 32, 136, 1640, 156, 15292, 556, 610
927, 32, 136, 1636, 152, 15268, 556, 610
928, 30, 136, 1640, 152, 15268, 556, 610
929, 30, 136, 1636, 154, 15294, 556, 612
930, 30, 138, 1638, 152, 15372, 560, 610
931, 30, 138, 1640, 154, 15348, 556, 610
932, 32, 136, 1640, 152, 15284, 558, 610
933, 32, 136, 1636, 154, 15294, 556, 614
934, 32, 136, 1636, 152, 15270, 558, 608
935, 30, 138, 1640, 154, 15286, 558, 608
936, 30, 138, 1634, 154, 15252, 556, 608
937, 30, 138, 1638, 152, 15402, 558, 608
938, 32, 136, 1636, 154, 15372, 558, 610
939, 32, 136, 1638, 154, 15368, 556, 610
940, 32, 138, 1638, 154, 15370, 556, 608
941, 30, 136, 1640, 154, 15302, 560, 608
942, 30, 138, 1640, 152, 15288, 556, 606
943, 32, 136, 1638, 156, 15364, 556, 608
944, 32, 136, 1638, 152, 15378, 558, 608
945, 30, 138, 1640, 154, 15358, 556, 616
946, 32, 136, 1638, 154, 15248, 558, 614
947, 30, 138, 1638, 152, 15248, 558, 608
948, 30, 136, 1636, 156, 15370, 556, 610
949, 32, 136, 1636, 152, 15302, 558, 606
950, 32, 136, 1636, 154, 15320, 556, 610
951, 30, 136, 1638, 154, 15366, 556, 608
952, 32, 136, 1642, 154, 15308, 558, 608
953, 30, 138, 1638, 154, 15294, 560, 608
954, 32, 136, 1638, 154, 15262, 558, 610
955, 30, 136, 1636, 154, 15338, 558, 604
956, 32, 136, 1640, 154, 15326, 562, 610
957, 30, 136, 1638, 154, 15370, 560, 608
958, 30, 136, 1640, 152, 15382, 558, 610
959, 32, 138, 1636, 152, 15340, 556, 606
960, 32, 136, 1636, 154, 15350, 558, 606
961, 30, 138, 1642, 154, 15302, 560, 608
962, 30, 138, 1642, 152, 15314, 560, 606
963, 32, 136, 1638, 152, 15368, 556, 608
964, 32, 136, 1640, 154, 15314, 558, 610
965, 30, 136, 1640, 152, 15306, 558, 610
966, 30, 136, 1636, 156, 15274, 554, 614
967, 32, 136, 1640, 152, 15316, 558, 610
968, 32, 138, 1638, 154, 15320, 558, 610
969, 30, 136, 1642, 154, 15304, 556, 608
970, 32, 136, 1638, 152, 15246, 556, 608
971, 30, 136, 1638, 154, 15316, 558, 610
972, 30, 136, 1642, 154, 15298, 558, 606
973, 30, 136, 1638, 152, 15252, 560, 608
974, 32, 136, 1640, 154, 15284, 556, 610
975, 30, 136, 1638, 152, 15266, 556, 608
976, 30, 138, 1638, 154, 15276, 558, 610
977, 32, 136, 1640, 154, 15382, 558, 612
978, 30, 136, 1642, 154, 15286, 560, 608
979, 30, 138, 1644, 152, 15336, 556, 612
980, 30, 138, 1636, 156, 15376, 556, 612
981, 30, 136, 1636, 154, 15364, 556, 612
982, 30, 136, 1640, 152, 15278, 558, 608
983, 30, 138, 1636, 154, 15276, 556, 606
984, 32, 136, 1638, 152, 15320, 558, 608
985, 32, 136, 1634, 156, 15368, 560, 610
986, 32, 136, 1642, 154, 15370, 558, 610
987, 32, 138, 1640, 152, 15362, 556, 610
988, 32, 136, 1638, 154, 15356, 560, 608
989, 30, 138, 1638, 152, 15306, 558, 610
990, 30, 138, 1638, 154, 15300, 558, 612
991, 30, 136, 1636, 154, 15286, 556, 608
992, 30, 138, 1724, 152, 15464, 558, 604
993, 32, 136, 1640, 154, 15274, 556, 606
994, 30, 138, 1636, 154, 15268, 558, 612
995, 30, 136, 1644, 152, 15284, 556, 608
996, 32, 136, 1638, 154, 15254, 558, 606
997, 30, 138, 1636, 156, 15282, 554, 612
998, 32, 136, 1638, 154, 15384, 562, 610
999, 30, 138, 1640, 152, 15368, 558, 604
